    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
       14525.13454,     0.04030134281,      0.7987651848,                 0,                 0,                 0,      0.1179266969,    0.001373321121,      0.7997800527,                 0,       19.81981564,    0.001938269982
       14525.13454,     0.04036441402,      0.7993877025,                 0,                 0,                 0,      0.1172016707,     0.00140601624,      0.8004049025,                 0,       19.80426873,    0.001938269982
       14525.13454,     0.04041363139,       0.799966924,                 0,                 0,                 0,      0.1164985404,    0.001426981407,      0.8009858331,                 0,       19.79448261,    0.001938269982
       14525.13454,     0.04044750542,      0.8004968052,                 0,                 0,                 0,       0.115817388,    0.001435023077,       0.801516735,                 0,       19.79100557,    0.001938269982
       14525.13454,     0.04046221865,      0.8009596219,                 0,                 0,                 0,       0.115152967,    0.001427191058,      0.8019797193,                 0,       19.79524724,    0.001938269982
       14525.13454,      0.0404555382,      0.8013502254,                 0,                 0,                 0,      0.1145045596,    0.001401505726,      0.8023695346,                 0,       19.80817117,    0.001938269982
       14525.13454,     0.04042919373,      0.8016910538,                 0,                 0,                 0,      0.1138820243,    0.001358602513,      0.8027086767,                 0,       19.82950882,    0.001938269982
       14525.13454,     0.04038291644,      0.8019881993,                 0,                 0,                 0,       0.113288964,    0.001297916394,      0.8030032174,                 0,       19.85959088,    0.001938269982
       14525.13454,     0.04031561477,      0.8022438147,                 0,                 0,                 0,      0.1127268832,    0.001218252302,      0.8032552539,                 0,       19.89908425,    0.001938269982
       14525.13454,     0.04022647756,      0.8024597058,                 0,                 0,                 0,       0.112197309,    0.001118712153,      0.8034665503,                 0,        19.9485452,    0.001938269982
       14525.13454,     0.04011518227,      0.8026382818,                 0,                 0,                 0,       0.111702098,   0.0009988565244,      0.8036394972,                 0,       20.00834189,    0.001938269982
       14525.13454,     0.03998092716,      0.8027794826,                 0,                 0,                 0,      0.1112416605,    0.000857887542,      0.8037739957,                 0,       20.07906118,    0.001938269982
       14525.13454,     0.03982386157,      0.8028888703,                 0,                 0,                 0,      0.1108184039,   0.0006956836345,      0.8038756085,                 0,       20.16099993,    0.001938269982
       14525.13454,     0.03964186396,      0.8029587424,                 0,                 0,                 0,      0.1104289965,    0.000510500701,       0.803936539,                 0,       20.25532259,    0.001938269982
       14525.13454,     0.03943106448,       0.802969362,                 0,                 0,                 0,      0.1100650441,   0.0002994341778,      0.8039368853,                 0,       20.36387738,    0.001938269982
       14525.13454,     0.03919282641,      0.8029352451,                 0,                 0,                 0,      0.1097311942,   6.313915488e-05,      0.8038912125,                 0,       20.48679105,    0.001938269982
       14525.13454,     0.03892726605,      0.8028595327,                 0,                 0,                 0,      0.1094274645,  -0.0001984210841,      0.8038026635,                 0,        20.6246062,    0.001938269982
       14525.13454,     0.03863433337,      0.8027428863,                 0,                 0,                 0,      0.1091525911,  -0.0004853287201,      0.8036718968,                 0,       20.77796655,    0.001938269982
       14525.13454,     0.03831581647,      0.8026009479,                 0,                 0,                 0,      0.1089107889,  -0.0007965591525,      0.8035146227,                 0,         20.946988,    0.001938269982
       14525.13454,     0.03797135741,      0.8024291123,                 0,                 0,                 0,      0.1086982115,   -0.001132245731,      0.8033262241,                 0,       21.13248425,    0.001938269982
       14525.13454,     0.03760102415,      0.8022224384,                 0,                 0,                 0,      0.1085107857,   -0.001492080077,       0.803101769,                 0,       21.33512202,    0.001938269982
       14525.13454,     0.03720563145,       0.801972843,                 0,                 0,                 0,      0.1083431959,   -0.001874854927,      0.8028332236,                 0,       21.55514668,    0.001938269982
       14525.13454,     0.03678543962,      0.8016753569,                 0,                 0,                 0,      0.1081902921,   -0.002280068411,      0.8025156371,                 0,       21.79327922,    0.001938269982
       14525.13454,     0.03633823525,      0.8013118646,                 0,                 0,                 0,      0.1080412139,   -0.002709049539,      0.8021308078,                 0,       22.05147991,    0.001938269982
       14525.13454,     0.03586750262,      0.8009019305,                 0,                 0,                 0,       0.107899548,    -0.00315927046,      0.8016984465,                 0,       22.32945904,    0.001938269982
       14525.13454,     0.03537526359,      0.8004524538,                 0,                 0,                 0,      0.1077642218,   -0.003629047538,      0.8012255426,                 0,        22.6274626,    0.001938269982
       14525.13454,     0.03486310996,      0.7999696933,                 0,                 0,                 0,      0.1076340443,   -0.004117095503,      0.8007184251,                 0,       22.94602215,    0.001938269982
       14525.13454,     0.03433297798,      0.7994563213,                 0,                 0,                 0,       0.107506877,   -0.004621610473,      0.8001798571,                 0,       23.28537657,    0.003454541423
       14525.13454,     0.03378694781,      0.7989136217,                 0,                 0,                 0,      0.1073805574,   -0.005140577264,      0.7996112225,                 0,       23.64562867,    0.003454541423
       14525.13454,     0.03322696735,       0.798341947,                 0,                 0,                 0,      0.1072528862,   -0.005672067431,      0.7990129682,                 0,       24.02692784,    0.003454541423
       14525.13454,      0.0326553192,      0.7977430183,                 0,                 0,                 0,      0.1071227312,   -0.006213884858,      0.7983869243,                 0,       24.42919065,    0.003454541423
       14525.13454,     0.03207554505,       0.797119246,                 0,                 0,                 0,      0.1069904232,    -0.00676260938,      0.7977356706,                 0,        24.8513079,    0.003454541423
       14525.13454,     0.03148981799,      0.7964665366,                 0,                 0,                 0,        0.10685394,   -0.007315871221,      0.7970552243,                 0,       25.29282757,    0.003454541423
